sentence_id,domain_category,english_text,sesotho_text,source,source_reference,translator_code,reviewer_status,notes
3459,Symptoms and Complaints,I have a feeling of pressure in my ureters.,Ke na le maikutlo a khatello li-ureter tsa ka.,WHO,symptoms-complaints-v1,,reviewed,
3460,Symptoms and Complaints,I have a feeling of urgency related to my ureters.,Ke na le maikutlo a ho hloka ka potlako a amanang le li-ureter tsa ka.,WHO,symptoms-complaints-v1,,reviewed,
3461,Symptoms and Complaints,I have a feeling of incomplete emptying related to my ureters.,Ke na le maikutlo a ho se phele ka botlalo a amanang le li-ureter tsa ka.,WHO,symptoms-complaints-v1,,reviewed,
3462,Symptoms and Complaints,I have a feeling of pain in my renal pelvis.,Ke na le maikutlo a mahloko renal pelviseng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3463,Symptoms and Complaints,I have a feeling of burning in my renal pelvis.,Ke na le maikutlo a ho chesa renal pelviseng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3464,Symptoms and Complaints,I have a feeling of pressure in my renal pelvis.,Ke na le maikutlo a khatello renal pelviseng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3465,Symptoms and Complaints,I have a feeling of urgency related to my renal pelvis.,Ke na le maikutlo a ho hloka ka potlako a amanang le renal pelvis ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3466,Symptoms and Complaints,I have a feeling of pain in my renal cortex.,Ke na le maikutlo a mahloko renal cortexeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3467,Symptoms and Complaints,I have a feeling of burning in my renal cortex.,Ke na le maikutlo a ho chesa renal cortexeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3468,Symptoms and Complaints,I have a feeling of pressure in my renal cortex.,Ke na le maikutlo a khatello renal cortexeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3469,Symptoms and Complaints,I have a feeling of urgency related to my renal cortex.,Ke na le maikutlo a ho hloka ka potlako a amanang le renal cortex ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3470,Symptoms and Complaints,I have a feeling of pain in my renal medulla.,Ke na le maikutlo a mahloko renal medulleng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3471,Symptoms and Complaints,I have a feeling of burning in my renal medulla.,Ke na le maikutlo a ho chesa renal medulleng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3472,Symptoms and Complaints,I have a feeling of pressure in my renal medulla.,Ke na le maikutlo a khatello renal medulleng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3473,Symptoms and Complaints,I have a feeling of urgency related to my renal medulla.,Ke na le maikutlo a ho hloka ka potlako a amanang le renal medulla ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3474,Symptoms and Complaints,I have a feeling of pain in my renal capsule.,Ke na le maikutlo a mahloko renal capsuleng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3475,Symptoms and Complaints,I have a feeling of burning in my renal capsule.,Ke na le maikutlo a ho chesa renal capsuleng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3476,Symptoms and Complaints,I have a feeling of pressure in my renal capsule.,Ke na le maikutlo a khatello renal capsuleng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3477,Symptoms and Complaints,I have a feeling of urgency related to my renal capsule.,Ke na le maikutlo a ho hloka ka potlako a amanang le renal capsule ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3478,Symptoms and Complaints,I have a feeling of pain in my renal hilum.,Ke na le maikutlo a mahloko renal hilumeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3479,Symptoms and Complaints,I have a feeling of burning in my renal hilum.,Ke na le maikutlo a ho chesa renal hilumeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3480,Symptoms and Complaints,I have a feeling of pressure in my renal hilum.,Ke na le maikutlo a khatello renal hilumeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3481,Symptoms and Complaints,I have a feeling of urgency related to my renal hilum.,Ke na le maikutlo a ho hloka ka potlako a amanang le renal hilum ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3482,Symptoms and Complaints,I have a feeling of pain in my renal sinus.,Ke na le maikutlo a mahloko renal sinuseng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3483,Symptoms and Complaints,I have a feeling of burning in my renal sinus.,Ke na le maikutlo a ho chesa renal sinuseng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3484,Symptoms and Complaints,I have a feeling of pressure in my renal sinus.,Ke na le maikutlo a khatello renal sinuseng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3485,Symptoms and Complaints,I have a feeling of urgency related to my renal sinus.,Ke na le maikutlo a ho hloka ka potlako a amanang le renal sinus ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3486,Symptoms and Complaints,I have a feeling of pain in my renal calyx.,Ke na le maikutlo a mahloko renal calyxeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3487,Symptoms and Complaints,I have a feeling of burning in my renal calyx.,Ke na le maikutlo a ho chesa renal calyxeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3488,Symptoms and Complaints,I have a feeling of pressure in my renal calyx.,Ke na le maikutlo a khatello renal calyxeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3489,Symptoms and Complaints,I have a feeling of urgency related to my renal calyx.,Ke na le maikutlo a ho hloka ka potlako a amanang le renal calyx ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3490,Symptoms and Complaints,I have a persistent itch all over my body with no visible rash.,Ke na le ho hlohlona ho tsoelang pele 'meleng oa ka ka bophara ntle le ho ruruha ha letlalo ho bonahalang.,WHO,symptoms-complaints-v1,,reviewed,
3491,Symptoms and Complaints,I have swollen lymph nodes in my neck that are painful.,Ke na le li-lymph node tse ruruhetse molaleng oa ka tse bohlokang.,WHO,symptoms-complaints-v1,,reviewed,
3492,Symptoms and Complaints,I have swollen lymph nodes in my armpits that are painless.,Ke na le li-lymph node tse ruruhetse mahetleng a ka tse sa bohlokeng.,WHO,symptoms-complaints-v1,,reviewed,
3493,Symptoms and Complaints,I have swollen lymph nodes in my groin that are tender.,Ke na le li-lymph node tse ruruhetse groineng ea ka tse bohlokang ha li amioa.,WHO,symptoms-complaints-v1,,reviewed,
3494,Symptoms and Complaints,I have been losing hair in patches on my scalp.,Ke ntse ke lahleheloa ke moriri ka libaka hloohong ea ka.,WHO,symptoms-complaints-v1,,reviewed,
3495,Symptoms and Complaints,I have sores in my mouth that are very painful.,Ke na le maqeba molomong oa ka a bohlokang haholo.,WHO,symptoms-complaints-v1,,reviewed,
3496,Symptoms and Complaints,I have a lump on my neck that has been growing slowly.,Ke na le sekhulo molaleng oa ka se holang butle.,WHO,symptoms-complaints-v1,,reviewed,
3497,Symptoms and Complaints,I have been having episodes of sudden cold sweats.,Ke ntse ke na le linako tsa ho tsoa molapo o batang ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
3498,Symptoms and Complaints,I have been experiencing sharp pain in my lower abdomen for two days.,Ke ntse ke ikutloa mahloko a bohale mpeng ea ka e tlase matsatsi a mabeli.,WHO,symptoms-complaints-v1,,reviewed,
3499,Symptoms and Complaints,I feel a burning sensation when I pass urine.,Ke ikutloa maikutlo a ho chesa ha ke morota.,WHO,symptoms-complaints-v1,,reviewed,
3500,Symptoms and Complaints,I have noticed blood in my stool for the past three days.,Ke hona mali manyelong a ka matsatsing a mararo a fetileng.,WHO,symptoms-complaints-v1,,reviewed,
3501,Appointments and Follow-Up,I would like to book an appointment with the doctor.,Ke rata ho buka appointment le ngaka.,WHO,appointments-followup-v1,,reviewed,
3502,Appointments and Follow-Up,I need to schedule a follow-up appointment for next week.,Ke hloka ho rerela appointment ea ho latela bekeng e tlang.,WHO,appointments-followup-v1,,reviewed,
3503,Appointments and Follow-Up,Can I make an appointment for tomorrow morning?,Na nka etsa appointment bakeng sa hoseng ha maobane?,WHO,appointments-followup-v1,,reviewed,
3504,Appointments and Follow-Up,I would like to see the doctor as soon as possible.,Ke rata ho bona ngaka kamoo ho khonehang ka potlako.,WHO,appointments-followup-v1,,reviewed,
3505,Appointments and Follow-Up,I need to book an appointment for a routine check-up.,Ke hloka ho buka appointment bakeng sa tlhahlobo ea kamehla.,WHO,appointments-followup-v1,,reviewed,
3506,Appointments and Follow-Up,Can I schedule an appointment for my child?,Na nka rerela appointment bakeng sa ngoana oa ka?,WHO,appointments-followup-v1,,reviewed,
3507,Appointments and Follow-Up,I would like to make an appointment for a blood test.,Ke rata ho etsa appointment bakeng sa tlhahlobo ea mali.,WHO,appointments-followup-v1,,reviewed,
3508,Appointments and Follow-Up,I need to book an appointment for a TB test.,Ke hloka ho buka appointment bakeng sa tlhahlobo ea TB.,WHO,appointments-followup-v1,,reviewed,
3509,Appointments and Follow-Up,Can I schedule an appointment for an HIV test?,Na nka rerela appointment bakeng sa tlhahlobo ea HIV?,WHO,appointments-followup-v1,,reviewed,
3510,Appointments and Follow-Up,I would like to book an appointment for a chest X-ray.,Ke rata ho buka appointment bakeng sa X-ray ea sefuba.,WHO,appointments-followup-v1,,reviewed,
3511,Appointments and Follow-Up,I need to make an appointment for a follow-up on my medication.,Ke hloka ho etsa appointment bakeng sa ho latela moriana oa ka.,WHO,appointments-followup-v1,,reviewed,
3512,Appointments and Follow-Up,Can I book an appointment for a prenatal check-up?,Na nka buka appointment bakeng sa tlhahlobo ea ho mitsa?,WHO,appointments-followup-v1,,reviewed,
3513,Appointments and Follow-Up,I would like to schedule an appointment for a vaccination.,Ke rata ho rerela appointment bakeng sa ente.,WHO,appointments-followup-v1,,reviewed,
3514,Appointments and Follow-Up,I need to book an appointment for a wound dressing.,Ke hloka ho buka appointment bakeng sa ho koahela ntoa.,WHO,appointments-followup-v1,,reviewed,
3515,Appointments and Follow-Up,Can I make an appointment for a mental health consultation?,Na nka etsa appointment bakeng sa keletso ea bophelo ba kelello?,WHO,appointments-followup-v1,,reviewed,
3516,Appointments and Follow-Up,I would like to see a specialist as soon as possible.,Ke rata ho bona ngaka e khethehileng kamoo ho khonehang ka potlako.,WHO,appointments-followup-v1,,reviewed,
3517,Appointments and Follow-Up,I need to book an appointment for a nutrition consultation.,Ke hloka ho buka appointment bakeng sa keletso ea phepo.,WHO,appointments-followup-v1,,reviewed,
3518,Appointments and Follow-Up,Can I schedule an appointment for a diabetes check?,Na nka rerela appointment bakeng sa tlhahlobo ea tsoekere?,WHO,appointments-followup-v1,,reviewed,
3519,Appointments and Follow-Up,I would like to make an appointment for a blood pressure check.,Ke rata ho etsa appointment bakeng sa ho lekola khatello ea mali.,WHO,appointments-followup-v1,,reviewed,
3520,Appointments and Follow-Up,I need to book an appointment for an eye examination.,Ke hloka ho buka appointment bakeng sa tlhahlobo ea mahlo.,WHO,appointments-followup-v1,,reviewed,
3521,Appointments and Follow-Up,Can I schedule an appointment for a dental check-up?,Na nka rerela appointment bakeng sa tlhahlobo ea meno?,WHO,appointments-followup-v1,,reviewed,
3522,Appointments and Follow-Up,I would like to book an appointment for a kidney function test.,Ke rata ho buka appointment bakeng sa tlhahlobo ea tšebetso ea lipitso.,WHO,appointments-followup-v1,,reviewed,
3523,Appointments and Follow-Up,I need to make an appointment for a liver function test.,Ke hloka ho etsa appointment bakeng sa tlhahlobo ea tšebetso ea sebete.,WHO,appointments-followup-v1,,reviewed,
3524,Appointments and Follow-Up,Can I book an appointment for a cholesterol test?,Na nka buka appointment bakeng sa tlhahlobo ea cholesterol?,WHO,appointments-followup-v1,,reviewed,
3525,Appointments and Follow-Up,I would like to schedule an appointment for a urine test.,Ke rata ho rerela appointment bakeng sa tlhahlobo ea moroto.,WHO,appointments-followup-v1,,reviewed,
3526,Appointments and Follow-Up,I need to book an appointment for a stool test.,Ke hloka ho buka appointment bakeng sa tlhahlobo ea manyelo.,WHO,appointments-followup-v1,,reviewed,
3527,Appointments and Follow-Up,Can I make an appointment for an ultrasound scan?,Na nka etsa appointment bakeng sa tlhahlobo ea ultrasound?,WHO,appointments-followup-v1,,reviewed,
3528,Appointments and Follow-Up,I would like to book an appointment for a CD4 count test.,Ke rata ho buka appointment bakeng sa tlhahlobo ea palo ea CD4.,WHO,appointments-followup-v1,,reviewed,
3529,Appointments and Follow-Up,I need to schedule an appointment for a viral load test.,Ke hloka ho rerela appointment bakeng sa tlhahlobo ea viral load.,WHO,appointments-followup-v1,,reviewed,
3530,Appointments and Follow-Up,Can I book an appointment for a sputum test?,Na nka buka appointment bakeng sa tlhahlobo ea sputum?,WHO,appointments-followup-v1,,reviewed,
3531,Appointments and Follow-Up,I would like to make an appointment for a skin test.,Ke rata ho etsa appointment bakeng sa tlhahlobo ea letlalo.,WHO,appointments-followup-v1,,reviewed,
3532,Appointments and Follow-Up,I need to book an appointment for a hearing test.,Ke hloka ho buka appointment bakeng sa tlhahlobo ea kutlo.,WHO,appointments-followup-v1,,reviewed,
3533,Appointments and Follow-Up,Can I schedule an appointment for a physical examination?,Na nka rerela appointment bakeng sa tlhahlobo ea 'mele?,WHO,appointments-followup-v1,,reviewed,
3534,Appointments and Follow-Up,I would like to book an appointment for a cervical cancer screening.,Ke rata ho buka appointment bakeng sa ho hlahloba kankere ea molala oa mpheng.,WHO,appointments-followup-v1,,reviewed,
3535,Appointments and Follow-Up,I need to make an appointment for a breast examination.,Ke hloka ho etsa appointment bakeng sa tlhahlobo ea letsoele.,WHO,appointments-followup-v1,,reviewed,
3536,Appointments and Follow-Up,Can I book an appointment for a prostate check?,Na nka buka appointment bakeng sa tlhahlobo ea prostate?,WHO,appointments-followup-v1,,reviewed,
3537,Appointments and Follow-Up,I would like to schedule an appointment for a growth monitoring visit.,Ke rata ho rerela appointment bakeng sa ketelo ea ho hlahloba kholo.,WHO,appointments-followup-v1,,reviewed,
3538,Appointments and Follow-Up,I need to book an appointment for a post-surgery follow-up.,Ke hloka ho buka appointment bakeng sa ho latela ka mor'a opereishene.,WHO,appointments-followup-v1,,reviewed,
3539,Appointments and Follow-Up,Can I make an appointment for a discharge review?,Na nka etsa appointment bakeng sa ho hlahloba ho tloha sepetleleng?,WHO,appointments-followup-v1,,reviewed,
3540,Appointments and Follow-Up,I would like to book an appointment for a second opinion.,Ke rata ho buka appointment bakeng sa maikutlo a bobeli.,WHO,appointments-followup-v1,,reviewed,
3541,Appointments and Follow-Up,I need to schedule an appointment for a nutrition assessment.,Ke hloka ho rerela appointment bakeng sa tlhahlobo ea phepo.,WHO,appointments-followup-v1,,reviewed,
3542,Appointments and Follow-Up,Can I book an appointment for a physiotherapy session?,Na nka buka appointment bakeng sa session ea physiotherapy?,WHO,appointments-followup-v1,,reviewed,
3543,Appointments and Follow-Up,I would like to make an appointment for an occupational therapy session.,Ke rata ho etsa appointment bakeng sa session ea occupational therapy.,WHO,appointments-followup-v1,,reviewed,
3544,Appointments and Follow-Up,I need to book an appointment for a counselling session.,Ke hloka ho buka appointment bakeng sa session ea keletso.,WHO,appointments-followup-v1,,reviewed,
3545,Appointments and Follow-Up,Can I schedule an appointment for a social worker consultation?,Na nka rerela appointment bakeng sa keletso ea mosebetsi oa sechaba?,WHO,appointments-followup-v1,,reviewed,
3546,Appointments and Follow-Up,I would like to book an appointment for a pharmacy consultation.,Ke rata ho buka appointment bakeng sa keletso ea pharmacy.,WHO,appointments-followup-v1,,reviewed,
3547,Appointments and Follow-Up,I need to make an appointment for a health education session.,Ke hloka ho etsa appointment bakeng sa session ea thuto ea bophelo bo botle.,WHO,appointments-followup-v1,,reviewed,
3548,Appointments and Follow-Up,Can I book an appointment for a family planning consultation?,Na nka buka appointment bakeng sa keletso ea ho rererela lelapa?,WHO,appointments-followup-v1,,reviewed,
3549,Appointments and Follow-Up,I would like to schedule an appointment for a TB treatment review.,Ke rata ho rerela appointment bakeng sa ho hlahloba phekolo ea TB.,WHO,appointments-followup-v1,,reviewed,
3550,Appointments and Follow-Up,I need to book an appointment for an ART treatment review.,Ke hloka ho buka appointment bakeng sa ho hlahloba phekolo ea ART.,WHO,appointments-followup-v1,,reviewed,
3551,Appointments and Follow-Up,I would like to confirm my appointment for tomorrow.,Ke rata ho netefatsa appointment ea ka bakeng sa maobane.,WHO,appointments-followup-v1,,reviewed,
3552,Appointments and Follow-Up,I need to reschedule my appointment to a later date.,Ke hloka ho fetola appointment ea ka ho letsatsi le tlang.,WHO,appointments-followup-v1,,reviewed,
3553,Appointments and Follow-Up,Can I change my appointment to the afternoon?,Na nka fetola appointment ea ka ho motsheare?,WHO,appointments-followup-v1,,reviewed,
3554,Appointments and Follow-Up,I would like to move my appointment to next Monday.,Ke rata ho fetisa appointment ea ka ho Mantaha e tlang.,WHO,appointments-followup-v1,,reviewed,
3555,Appointments and Follow-Up,I need to cancel my appointment and book a new one.,Ke hloka ho hlakola appointment ea ka mme ke buke e ncha.,WHO,appointments-followup-v1,,reviewed,
3556,Appointments and Follow-Up,Can I confirm what time my appointment is?,Na nka netefatsa nako ea appointment ea ka?,WHO,appointments-followup-v1,,reviewed,
3557,Appointments and Follow-Up,I would like to know if my appointment is still available.,Ke rata ho tseba haeba appointment ea ka e ntse e teng.,WHO,appointments-followup-v1,,reviewed,
3558,Appointments and Follow-Up,I need to reschedule because I cannot come on that day.,Ke hloka ho fetola nako hobane ha ke khone ho tla letsatsing leo.,WHO,appointments-followup-v1,,reviewed,
3559,Appointments and Follow-Up,Can I change my appointment to an earlier time?,Na nka fetola appointment ea ka ho nako e pele?,WHO,appointments-followup-v1,,reviewed,
3560,Appointments and Follow-Up,I would like to book the earliest available appointment.,Ke rata ho buka appointment e fumanehang kapele ka ho fetisisa.,WHO,appointments-followup-v1,,reviewed,
3561,Appointments and Follow-Up,I need to know how long I will wait for an appointment.,Ke hloka ho tseba nako e kae eo ke tla ema ho fihlela appointment.,WHO,appointments-followup-v1,,reviewed,
3562,Appointments and Follow-Up,Can I get an urgent appointment today?,Na nka fumana appointment ea potlako kajeno?,WHO,appointments-followup-v1,,reviewed,
3563,Appointments and Follow-Up,I would like to be placed on the waiting list.,Ke rata ho beoa lethathaming la ho ema.,WHO,appointments-followup-v1,,reviewed,
3564,Appointments and Follow-Up,I need to know if there is a cancellation I can take.,Ke hloka ho tseba haeba ho na le ho hlakola appointment eo nka e nkang.,WHO,appointments-followup-v1,,reviewed,
3565,Appointments and Follow-Up,Can I book a same-day appointment?,Na nka buka appointment ea letsatsi le leng?,WHO,appointments-followup-v1,,reviewed,
3566,Appointments and Follow-Up,I would like to confirm my follow-up appointment date.,Ke rata ho netefatsa letsatsi la appointment ea ka ea ho latela.,WHO,appointments-followup-v1,,reviewed,
3567,Appointments and Follow-Up,I need to reschedule my follow-up to next week.,Ke hloka ho fetola appointment ea ka ea ho latela ho beke e tlang.,WHO,appointments-followup-v1,,reviewed,
3568,Appointments and Follow-Up,Can I change the time of my follow-up appointment?,Na nka fetola nako ea appointment ea ka ea ho latela?,WHO,appointments-followup-v1,,reviewed,
3569,Appointments and Follow-Up,I would like to know the date of my next appointment.,Ke rata ho tseba letsatsi la appointment ea ka e latelang.,WHO,appointments-followup-v1,,reviewed,
3570,Appointments and Follow-Up,I need to confirm the location of my appointment.,Ke hloka ho netefatsa sebaka sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3571,Appointments and Follow-Up,Can I have my appointment at a different clinic?,Na nka ba le appointment ea ka klinikeng e nngwe?,WHO,appointments-followup-v1,,reviewed,
3572,Appointments and Follow-Up,I would like to book an appointment at the nearest facility.,Ke rata ho buka appointment setheong se haufi le nna ka ho fetisisa.,WHO,appointments-followup-v1,,reviewed,
3573,Appointments and Follow-Up,I need to know which department my appointment is in.,Ke hloka ho tseba lefapheng lefe appointment ea ka e leng teng.,WHO,appointments-followup-v1,,reviewed,
3574,Appointments and Follow-Up,Can I get a reminder for my appointment?,Na nka fumana temoso bakeng sa appointment ea ka?,WHO,appointments-followup-v1,,reviewed,
3575,Appointments and Follow-Up,I would like to receive an SMS reminder for my appointment.,Ke rata ho amohela temoso ea SMS bakeng sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3576,Appointments and Follow-Up,I need to update my contact number for appointment reminders.,Ke hloka ho ntlafatsa nomoro ea ka ea ho ikopanya bakeng sa li-reminder tsa appointment.,WHO,appointments-followup-v1,,reviewed,
3577,Appointments and Follow-Up,Can I bring a family member to my appointment?,Na nka tlisa leloko la lelapa appointment ea ka?,WHO,appointments-followup-v1,,reviewed,
3578,Appointments and Follow-Up,I would like to bring an interpreter to my appointment.,Ke rata ho tlisa mofetoleli appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3579,Appointments and Follow-Up,I need to know what to bring to my appointment.,Ke hloka ho tseba se ke se tlisang appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3580,Appointments and Follow-Up,Can I bring my medical records to the appointment?,Na nka tlisa lirekoto tsa ka tsa bongaka appointment?,WHO,appointments-followup-v1,,reviewed,
3581,Appointments and Follow-Up,I would like to know if I need to fast before my appointment.,Ke rata ho tseba haeba ke hloka ho ikitima lijo pele ho appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3582,Appointments and Follow-Up,I need to know if I should stop my medication before the test.,Ke hloka ho tseba haeba ke lokela ho emisa moriana oa ka pele ho tlhahlobo.,WHO,appointments-followup-v1,,reviewed,
3583,Appointments and Follow-Up,Can I eat before my blood test appointment?,Na nka ja pele ho appointment ea tlhahlobo ea mali?,WHO,appointments-followup-v1,,reviewed,
3584,Appointments and Follow-Up,I would like to know how to prepare for my appointment.,Ke rata ho tseba ho itokisetsa joang bakeng sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3585,Appointments and Follow-Up,I need to know if my appointment will be long.,Ke hloka ho tseba haeba appointment ea ka e tla nka nako e telele.,WHO,appointments-followup-v1,,reviewed,
3586,Appointments and Follow-Up,Can I bring my child to my appointment?,Na nka tlisa ngoana oa ka appointment ea ka?,WHO,appointments-followup-v1,,reviewed,
3587,Appointments and Follow-Up,I would like to know if there is parking at the clinic.,Ke rata ho tseba haeba ho na le sebaka sa ho emisa koloi klinikeng.,WHO,appointments-followup-v1,,reviewed,
3588,Appointments and Follow-Up,I need directions to the clinic for my appointment.,Ke hloka litaelo tsa ho ea klinikeng bakeng sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3589,Appointments and Follow-Up,Can I attend my appointment via telephone?,Na nka tla appointment ea ka ka mohala?,WHO,appointments-followup-v1,,reviewed,
3590,Appointments and Follow-Up,I would like to know if telehealth appointments are available.,Ke rata ho tseba haeba li-appointment tsa telehealth li fumaneha.,WHO,appointments-followup-v1,,reviewed,
3591,Appointments and Follow-Up,I need to reschedule my appointment due to transport problems.,Ke hloka ho fetola appointment ea ka ka lebaka la mathata a lipalangoa.,WHO,appointments-followup-v1,,reviewed,
3592,Appointments and Follow-Up,Can I get a home visit instead of coming to the clinic?,Na nka fumana ketelo ea lapeng ho e-na le ho tla klinikeng?,WHO,appointments-followup-v1,,reviewed,
3593,Appointments and Follow-Up,I would like to know the cost of my appointment.,Ke rata ho tseba theko ea appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3594,Appointments and Follow-Up,I need to know if my appointment is covered by my medical aid.,Ke hloka ho tseba haeba appointment ea ka e koaheloa ke medical aid ea ka.,WHO,appointments-followup-v1,,reviewed,
3595,Appointments and Follow-Up,Can I get a free appointment at this clinic?,Na nka fumana appointment ea mahala klinikeng ena?,WHO,appointments-followup-v1,,reviewed,
3596,Appointments and Follow-Up,I would like to know if I need a referral for my appointment.,Ke rata ho tseba haeba ke hloka referral bakeng sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3597,Appointments and Follow-Up,I need to bring my referral letter to the appointment.,Ke hloka ho tlisa lengolo la referral appointment.,WHO,appointments-followup-v1,,reviewed,
3598,Appointments and Follow-Up,Can I book an appointment without a referral?,Na nka buka appointment ntle le referral?,WHO,appointments-followup-v1,,reviewed,
3599,Appointments and Follow-Up,I would like to know if I need an appointment or can walk in.,Ke rata ho tseba haeba ke hloka appointment kapa nka kena feela.,WHO,appointments-followup-v1,,reviewed,
3600,Appointments and Follow-Up,I need to know the clinic's appointment hours.,Ke hloka ho tseba linako tsa li-appointment tsa kliniki.,WHO,appointments-followup-v1,,reviewed,
3601,Appointments and Follow-Up,I have arrived for my appointment.,Ke fihlile bakeng sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3602,Appointments and Follow-Up,I am here for my scheduled check-up.,Ke teng bakeng sa tlhahlobo ea ka e reretseng.,WHO,appointments-followup-v1,,reviewed,
3603,Appointments and Follow-Up,I have an appointment at ten o'clock this morning.,Ke na le appointment ka hora ea leshome hoseng hona.,WHO,appointments-followup-v1,,reviewed,
3604,Appointments and Follow-Up,I am checking in for my follow-up appointment.,Ke kena bakeng sa appointment ea ka ea ho latela.,WHO,appointments-followup-v1,,reviewed,
3605,Appointments and Follow-Up,I arrived early for my appointment.,Ke fihlile kapele bakeng sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3606,Appointments and Follow-Up,I am a bit late for my appointment.,Ke tsohile hanyane bakeng sa appointment ea ka.,WHO,appointments-followup-v1,,reviewed,
3607,Appointments and Follow-Up,I missed my appointment and would like to rebook.,Ke lahlehetsoe ke appointment ea ka mme ke rata ho e buka hape.,WHO,appointments-followup-v1,,reviewed,
3608,Appointments and Follow-Up,I could not make it to my appointment yesterday.,Ha ke a khona ho tla appointment ea ka maobane.,WHO,appointments-followup-v1,,reviewed,
3609,Appointments and Follow-Up,I am here for my TB treatment appointment.,Ke teng bakeng sa appointment ea phekolo ea TB.,WHO,appointments-followup-v1,,reviewed,
3610,Appointments and Follow-Up,I am here for my ART clinic appointment.,Ke teng bakeng sa appointment ea kliniki ea ART.,WHO,appointments-followup-v1,,reviewed,
3611,Appointments and Follow-Up,I have come for my antenatal appointment.,Ke tlile bakeng sa appointment ea ho mitsa.,WHO,appointments-followup-v1,,reviewed,
3612,Appointments and Follow-Up,I am here for my child's immunisation appointment.,Ke teng bakeng sa appointment ea liente tsa ngoana oa ka.,WHO,appointments-followup-v1,,reviewed,
3613,Appointments and Follow-Up,I have an appointment with the nurse today.,Ke na le appointment le mooki kajeno.,WHO,appointments-followup-v1,,reviewed,
3614,Appointments and Follow-Up,I am here to see the doctor for my follow-up.,Ke teng ho bona ngaka bakeng sa ho latela ha ka.,WHO,appointments-followup-v1,,reviewed,
3615,Appointments and Follow-Up,I have a referral appointment at this clinic.,Ke na le appointment ea referral klinikeng ena.,WHO,appointments-followup-v1,,reviewed,
3616,Appointments and Follow-Up,I am here for my blood test appointment.,Ke teng bakeng sa appointment ea tlhahlobo ea mali.,WHO,appointments-followup-v1,,reviewed,
3617,Appointments and Follow-Up,I have come for my X-ray appointment.,Ke tlile bakeng sa appointment ea X-ray ea ka.,WHO,appointments-followup-v1,,reviewed,
3618,Appointments and Follow-Up,I am here for my ultrasound appointment.,Ke teng bakeng sa appointment ea ultrasound ea ka.,WHO,appointments-followup-v1,,reviewed,
3619,Appointments and Follow-Up,I have an appointment for my CD4 count test.,Ke na le appointment bakeng sa tlhahlobo ea palo ea CD4 ea ka.,WHO,appointments-followup-v1,,reviewed,
3620,Appointments and Follow-Up,I am here for my viral load test appointment.,Ke teng bakeng sa appointment ea tlhahlobo ea viral load ea ka.,WHO,appointments-followup-v1,,reviewed,
3621,Appointments and Follow-Up,I have come for my counselling appointment.,Ke tlile bakeng sa appointment ea keletso ea ka.,WHO,appointments-followup-v1,,reviewed,
3622,Appointments and Follow-Up,I am here for my physiotherapy appointment.,Ke teng bakeng sa appointment ea physiotherapy ea ka.,WHO,appointments-followup-v1,,reviewed,
3623,Appointments and Follow-Up,I have an appointment for a wound dressing.,Ke na le appointment bakeng sa ho koahela ntoa.,WHO,appointments-followup-v1,,reviewed,
